channelTitle,video_count,avg_views,avg_likes,avg_comments,avg_engagement,avg_days_to_trend
ESPN,17,1327231.4705882352,5308.35294117647,4369.0,0.0035473454770878236,5.352941176470588
PlayOverwatch,49,1326865.224489796,66574.38775510204,4853.897959183673,0.02286161295119957,5.0
VEIGH,91,1325207.3186813188,91991.43956043955,2700.131868131868,0.03721846343643683,5.923076923076923
Guardian Football,7,1325205.4285714286,1119.2857142857142,1278.142857142857,0.0009281654770013239,4.0
Jota Skate,8,1324964.75,74237.5,229.0,0.023293421329354046,5.5
Leviano,27,1323962.148148148,95891.22222222222,4005.4444444444443,0.03654912536761308,6.111111111111111
Kate Krause,47,1323112.6595744682,115182.82978723405,153.4255319148936,0.03658237841389918,3.9148936170212765
Jang Toys,6,1322181.3333333333,33869.333333333336,198.66666666666666,0.010337476769063802,5.5
Gabi Martins,101,1320646.0,59115.47524752475,9471.217821782178,0.02973378341330677,5.584158415841584
Cronos,6,1319658.3333333333,15716.833333333334,319.8333333333333,0.004902612697243361,5.166666666666667
Pabllo Vittar,218,1318454.2431192661,101355.53211009175,15414.064220183487,0.04445265987034003,5.2889908256880735
Real Kayblack,123,1315310.1951219512,101118.27642276423,18280.235772357722,0.04400104944002474,5.739837398373984
Juliano Coração,28,1312107.642857143,168473.07142857142,490.57142857142856,0.0588755085757463,4.892857142857143
V1ctorian0,17,1311133.294117647,121243.94117647059,852.0588235294117,0.04216443152316849,4.117647058823529
DiegoEArnaldoVEVO,62,1309861.0967741935,7224.096774193548,1346.7903225806451,0.005599513251186094,5.725806451612903
MasterChef Brasil,1773,1307297.0349689792,22517.179357021996,1485.156796390299,0.007681352274310147,4.214326001128032
BACO EXU DO BLUES,30,1305366.3333333333,119560.93333333333,3240.8333333333335,0.046481482971112854,4.166666666666667
Dentista do Aparelho,44,1305124.3409090908,104307.95454545454,1342.8636363636363,0.033135507826733114,4.886363636363637
5SOS,4,1304646.75,152642.25,9092.25,0.05273129878935609,3.5
Billboard,15,1301683.7333333334,84646.26666666666,3863.133333333333,0.03977258080051561,5.266666666666667
Lukskk,202,1298770.1831683167,125741.55445544554,378.96534653465346,0.03819104636046688,3.4752475247524752
McLaren,5,1297784.8,42805.6,498.6,0.013430228640339204,4.0
Bundesliga,125,1292410.208,21591.848,887.816,0.007717552205127413,4.864
Paulo Flasmo,30,1292293.4333333333,103611.63333333333,1429.0666666666666,0.03425536788013855,4.266666666666667
Sam Bechara,84,1290860.011904762,125453.13095238095,918.1190476190476,0.04088888518291682,4.773809523809524
MUSSA,86,1290856.5930232557,50169.40697674418,4635.7558139534885,0.020037223717289346,6.372093023255814
NBA 2K,6,1290690.6666666667,35001.166666666664,7342.666666666667,0.014449864351334428,3.5
Bidinho,23,1283989.1304347827,104523.13043478261,273.17391304347825,0.032286565729664145,3.869565217391304
Copa América,61,1283108.1639344261,19559.44262295082,1546.377049180328,0.008788457423629733,4.819672131147541
CrossFit Games,25,1280872.72,7031.92,195.72,0.002703168707073382,4.88
O Victor Magalhães,286,1279965.4055944055,173412.58741258743,2105.632867132867,0.05575385782179389,3.395104895104895
Ju Araújo,1,1278628.0,136843.0,821.0,0.0431945804409101,2.0
FeraalsVFX,9,1277554.7777777778,18735.777777777777,650.7777777777778,0.006243237508800705,5.0
Ghost,6,1276088.5,95323.66666666667,5424.0,0.0338572124889994,4.333333333333333
ZaraLarssonMusicVEVO,6,1275978.1666666667,117835.66666666667,4156.166666666667,0.04330118608863743,4.333333333333333
MrBeast Gaming Brasil,100,1273730.27,61879.48,1712.86,0.02016638052822217,4.64
Nilson Neto,38,1269371.9736842106,50883.78947368421,6374.131578947368,0.04436237459648207,5.473684210526316
Invento na Hora,924,1267660.5952380951,176921.7077922078,4821.204545454545,0.056095199299127624,4.42965367965368
MC IG,84,1267001.6904761905,57529.70238095238,3140.8333333333335,0.024268423674403912,4.988095238095238
Canal da Doutora,48,1266844.0208333333,144072.10416666666,4111.375,0.04022797457115051,4.854166666666667
Game Informer,17,1265595.7647058824,32931.882352941175,4572.0,0.013630725505963323,5.294117647058823
Bleacher Report,6,1265222.8333333333,13387.0,2224.5,0.0052917362012486315,3.5
Luan Santana Oficial,1,1265112.0,33705.0,1542.0,0.011388082636161858,2.0
Americanas,14,1264832.142857143,38276.71428571428,2641.714285714286,0.054143200381860865,4.857142857142857
Na Lata com Antonia Fontenelle,10,1264462.5,91204.3,10683.4,0.03468194244337176,6.5
iamAURORAVEVO,28,1259852.2857142857,127801.67857142857,7386.071428571428,0.05154314736519824,5.321428571428571
Lives do alanzoka,64,1259535.890625,79011.9375,2042.5625,0.028814771873047908,5.984375
Colde - Topic,7,1257357.857142857,268594.71428571426,29744.14285714286,0.10327961631782191,4.714285714285714
Xand Avião,227,1256051.039647577,32901.18502202643,1146.6651982378855,0.013925954338827425,5.409691629955947
Malu Oficial,9,1255634.2222222222,41136.11111111111,1785.0,0.01624397985884709,6.0
Caetano Veloso,10,1254732.8,82500.5,2432.4,0.027802128633711776,4.5
Crescendo com Luluca,375,1253933.2453333333,59349.72,5229.376,0.02147647050825078,5.301333333333333
Jurassic World,20,1251652.85,36175.45,2667.45,0.012657296492890154,5.05
Mundo Conectado,8,1249961.875,89624.125,6452.25,0.032257997077104916,5.5
CanalCanalha,20,1249919.6,226588.65,2116.65,0.07676243514174053,5.3
Vincynite,106,1248691.1981132075,122525.12264150943,729.3490566037735,0.03983806441528729,4.69811320754717
LuCr4zy,63,1248290.873015873,106145.71428571429,318.07936507936506,0.0344040712300928,3.7142857142857144
Canal Nostalgia,209,1247373.6794258372,232632.21531100478,8123.411483253589,0.08262022552175413,5.416267942583732
Cristiano Araújo,27,1243813.962962963,48810.2962962963,2469.777777777778,0.0258930107005548,5.222222222222222
V - Topic,13,1241699.3076923077,117408.84615384616,0.0,0.03926644412660106,5.153846153846154
Metrópoles,142,1240942.176056338,64226.91549295775,5120.288732394366,0.022853741925163998,4.957746478873239
ESPN Brasil,2485,1240774.9279678068,52451.34124748491,2122.80523138833,0.01802510298261772,3.3830985915492957
T3ddy,95,1240531.747368421,179225.8,10611.873684210526,0.06466887382060794,5.2105263157894735
Inutilismo,133,1240480.5488721805,263143.9097744361,11805.736842105263,0.09494056633909233,5.180451127819549
albert_cancook,7,1238137.142857143,78211.85714285714,328.42857142857144,0.028033369490443,4.0
SEGA,5,1237813.6,22885.2,4149.6,0.009565649239329205,6.0
Grupo Kamisa 10,36,1237634.111111111,4754.027777777777,1889.5277777777778,0.003893361270533669,6.416666666666667
Professor Invenções,5,1234764.4,67586.4,319.4,0.022696841457824864,4.0
IveteSangaloVEVO,44,1228428.2727272727,29337.93181818182,6378.454545454545,0.017095045887370985,4.4772727272727275
jxdn,8,1228417.875,201427.125,10845.5,0.07528389507461218,4.25
Tarcisio do Acordeon,146,1224810.0616438356,38664.51369863014,803.013698630137,0.0155455763871711,6.123287671232877
Satélite Funk,47,1223794.5319148935,93257.6170212766,2907.5106382978724,0.034762540392309305,6.319148936170213
Kingpyn Boxing,8,1219912.0,44033.875,2179.875,0.015953018758445157,4.5
Lana Del Rey,21,1219680.380952381,121515.23809523809,10472.0,0.04641393016552628,5.523809523809524
NiallHoranVEVO,17,1215069.3529411764,133738.76470588235,6936.235294117647,0.050726424814320256,5.294117647058823
Ana Duarte,27,1213989.0,106312.62962962964,1217.2222222222222,0.03758896256876246,3.8518518518518516
Katlenof,33,1211564.3636363635,33195.30303030303,7161.30303030303,0.015196123208923334,6.393939393939394
Michael Jackson,5,1210621.6,117851.2,11854.0,0.04894993726597955,3.8
Marcynho Sensação,53,1207806.8679245282,36667.22641509434,846.5471698113207,0.015260104006098636,5.6415094339622645
Mc Caverinha,102,1205681.4411764706,93610.62745098039,8309.35294117647,0.05174667080591549,5.705882352941177
WOOSUNG,7,1205091.2857142857,183716.14285714287,26575.285714285714,0.07728053555654504,4.857142857142857
Bery,39,1203325.3333333333,133592.35897435897,213.3846153846154,0.04196201577221981,4.102564102564102
Duda Maryah,53,1202615.283018868,159151.11320754717,417.8679245283019,0.055699944133361066,4.037735849056604
BritneySpearsVEVO,13,1202500.076923077,66236.61538461539,8522.461538461539,0.028223064714328113,5.0
n-Octan • Buildinghacks,9,1202182.0,59195.77777777778,912.3333333333334,0.020336961758381206,8.0
TayroneVEVO,62,1201866.8548387096,24349.40322580645,608.7903225806451,0.011305135951425231,5.354838709677419
CLASS:y(클라씨),8,1200572.375,124679.0,10381.375,0.04705210739666757,4.5
GUCCI,3,1199786.0,88715.0,5033.666666666667,0.04078006982565024,4.0
Familia Parafuso Solto,87,1199345.08045977,79978.85057471265,538.6206896551724,0.024034208558975617,3.8160919540229883
Live Speedy,10,1199338.3,64760.1,2928.9,0.023522283007098837,5.6
1001 FUTEBOL,12,1199316.75,28873.0,3070.3333333333335,0.010719610132830534,4.833333333333333
Charli XCX,30,1198091.9,79342.9,4252.2,0.03297878891380796,5.266666666666667
Kylie Minogue,27,1195909.3703703703,64802.666666666664,6407.074074074074,0.027725564550677102,4.407407407407407
Nois Faria,18,1195316.2777777778,90774.16666666667,136.55555555555554,0.03626597534941683,4.277777777777778
Que Papinho!,10,1195109.9,112873.5,1969.3,0.039051758651615164,6.5
Harry Styles - Topic,9,1193516.3333333333,50449.77777777778,0.0,0.018612746437365782,6.0
Felipe Neto,2686,1189630.0383469844,150647.93596425912,6401.213700670141,0.05423309097090997,4.069247952345495
Cariocão TV,51,1189151.0392156863,36543.13725490196,159.94117647058823,0.01286599870443124,4.196078431372549
Selena Gomez,18,1187257.9444444445,142206.72222222222,8604.222222222223,0.055381970870431334,3.8333333333333335
No Matinho,10,1183778.9,36368.1,7545.7,0.01793916964248363,5.5
WC no BEAT,4,1180780.5,20306.5,807.0,0.008948987688313675,4.0
Spiderbritto,44,1178542.0,132169.9090909091,952.0,0.03314795871367531,4.409090909090909
Danilo e Davi,14,1178282.4285714286,11477.857142857143,368.85714285714283,0.004546670944998105,5.5
Ferrari,20,1177762.25,47297.95,1914.1,0.017745113538352505,4.25
RuPaul's Drag Race,34,1177068.0882352942,43471.64705882353,5342.617647058823,0.01724353722926841,5.647058823529412
Léo Lins,6,1173545.8333333333,148712.33333333334,8055.166666666667,0.05496580469906095,5.5
PTXofficial,10,1173216.4,136128.0,8117.1,0.05306717076164683,4.0
Junior Manella,7,1172390.5714285714,126304.57142857143,0.0,0.04775640930653192,4.0
Helmut,3,1172190.3333333333,65919.66666666667,960.0,0.02302875133115992,8.0
Mistérios do Espaço,41,1171615.3170731708,55143.09756097561,460.5853658536585,0.018122323444558393,5.024390243902439
Alok,127,1171327.9133858269,81743.08661417323,4290.0,0.037555483546176736,5.15748031496063
ATEEZ,45,1168876.911111111,209200.0888888889,15230.044444444444,0.09636341545354765,4.6
Dimiily,15,1168763.6666666667,116200.86666666667,1830.2666666666667,0.04168515924149571,5.8
FlorenceMachineVEVO,37,1167242.810810811,59900.83783783784,2625.4324324324325,0.02224930241905686,5.351351351351352
supreminho,28,1166466.0714285714,89716.57142857143,865.8214285714286,0.03211879189623035,3.9642857142857144
NADAMAL,33,1166106.6363636365,77023.09090909091,2541.060606060606,0.03218977591671599,5.212121212121212
Max e Luan,15,1165550.8,7047.0,363.93333333333334,0.01316443258526026,4.133333333333334
MatheusKauanVEVO,154,1164810.0779220778,25576.383116883117,1274.2207792207791,0.013431445455318802,5.51948051948052
PK Oficial,13,1164777.0,58536.53846153846,1205.6153846153845,0.02577185869419463,4.153846153846154
Tonigon,516,1163205.1511627906,52069.81976744186,2511.8934108527133,0.019863049405254928,5.544573643410852
Donut Media,10,1160987.0,121975.3,9984.6,0.047219188024518924,5.5
countdown,5,1160485.4,93343.2,23104.4,0.04428925880935554,4.0
Dotemu,8,1160274.875,37483.5,4769.625,0.015470213027512383,4.5
MC Ryan SP,86,1159974.9186046512,57471.08139534884,6891.069767441861,0.026161050360237338,6.348837209302325
Tacielo,94,1159207.4787234042,155097.60638297873,2231.425531914894,0.05784046755773358,5.4361702127659575
Lucianodvs,7,1158649.7142857143,125353.85714285714,510.14285714285717,0.04590873851944828,6.0
Mamute Congelado,6,1155538.3333333333,49471.166666666664,1442.3333333333333,0.020893744223782883,3.8333333333333335
Ligue 1 Uber Eats Official,71,1153814.2253521127,14882.985915492958,552.6056338028169,0.005375777938620379,4.140845070422535
EL GATO,17,1150748.1764705882,266304.5294117647,12681.64705882353,0.10701030059882832,5.470588235294118
Dennis DJ,84,1149815.511904762,26047.0,1280.4285714285713,0.014243180212992848,4.380952380952381
RonaldoTV,55,1149422.7818181817,60228.69090909091,1505.0363636363636,0.026010348008817314,5.181818181818182
Gabriel Virginio,6,1148844.3333333333,193746.16666666666,8903.333333333334,0.07234512260243782,4.5
RENILDÃO OFICIAL,23,1146284.6956521738,46259.086956521736,85.56521739130434,0.015259380938101485,3.652173913043478
Sonic the Hedgehog,78,1146099.6923076923,69099.97435897436,6462.346153846154,0.028958820175631648,4.833333333333333
Papatunes Records,119,1145336.4789915967,73659.72268907563,2689.9579831932774,0.036606996266506035,5.394957983193278
Renato Cariani,281,1145016.1601423488,114133.28469750889,6188.889679715303,0.04444391679642002,5.715302491103203
HaileeSteinfeldVEVO,7,1143814.0,81372.85714285714,3332.1428571428573,0.03315569515657901,4.714285714285714
Metaforando,48,1141421.0416666667,140739.8125,6185.666666666667,0.05253342833112914,5.1875
UOL,175,1140946.0914285714,20357.205714285716,5637.234285714286,0.012076732363141805,5.0685714285714285
Canal do Cremosinho,20,1138073.95,172825.2,0.0,0.06380094259065558,6.5
BMTHOfficialVEVO,27,1137053.1851851852,89837.18518518518,5181.259259259259,0.0356725266150072,5.111111111111111
LUCCAS NETO - LUCCAS TOON,12,1136426.25,33632.083333333336,0.0,0.0119846319714128,7.5
DisneyMusicBRVEVO,23,1136082.5217391304,29181.043478260868,891.695652173913,0.015561121117187483,3.782608695652174
YasminSantosVEVO,101,1135338.584158416,10307.019801980197,369.9207920792079,0.009098545500059346,5.267326732673268
Domingo Espetacular,243,1135045.7860082304,32567.222222222223,674.4609053497942,0.01196856891144333,4.506172839506172
CEROL,23,1133794.6956521738,165864.52173913043,2400.913043478261,0.05185985005493361,4.3478260869565215
Breno Moura,29,1133396.1724137932,53285.1724137931,163.0,0.01823070097006455,3.8275862068965516
Conde do Forró Oficial,164,1133346.975609756,32885.48780487805,1248.4573170731708,0.01708084040183993,5.4573170731707314
Karol Sevilla,8,1131747.875,94737.625,14189.375,0.05080586001034978,3.5
The Witcher,9,1129635.4444444445,47483.22222222222,4575.444444444444,0.019429407983446802,5.0
GIULIA BE,93,1128907.7096774194,43880.086021505376,1743.1397849462367,0.02030183906764324,5.193548387096774
Warner Bros. Japan Anime,10,1127687.0,77570.9,2627.4,0.030967404978375072,4.6
Murda Beatz,6,1125553.5,66890.33333333333,5500.0,0.027788979384568546,4.5
DIDA FOOTZ,69,1124879.2898550725,91973.0,396.7536231884058,0.037814304409124457,4.942028985507246
GOLAÇO !!!,1,1124861.0,16636.0,955.0,0.006425149418461481,2.0
vizmedia,30,1124002.4666666666,55874.73333333333,2837.133333333333,0.021542412756824985,5.9
Combate,202,1122689.1386138613,25678.47524752475,1246.4356435643565,0.010437690106053327,4.826732673267327
T-Mobile,6,1120719.8333333333,37212.5,1640.3333333333333,0.014216642216626657,3.5
Menor Nico Oficial,20,1118059.8,59175.85,1824.8,0.03316332861736417,5.5
Ferrugem Oficial,60,1117259.1166666667,20799.45,973.9333333333333,0.012404401289283292,4.45
Comédia de Pobre,6,1115731.8333333333,27483.166666666668,716.6666666666666,0.01054729398311234,3.5
ConeCrewDiretoria,9,1114776.111111111,47785.88888888889,3643.5555555555557,0.020211604145505747,6.0
JEAN DO FOGO,45,1113345.7333333334,96084.42222222222,1179.888888888889,0.03404660324901073,3.2444444444444445
Geleia,1180,1113134.2059322034,49361.27542372881,1666.8533898305084,0.01906495147231654,4.166949152542373
Avine,32,1112993.9375,12145.75,838.53125,0.005489533853428036,5.0625
RvfvVEVO,8,1112542.375,60200.0,7265.75,0.0338348700890672,5.125
Robson Abreu,71,1111329.718309859,95478.43661971831,3786.042253521127,0.026494016087166523,4.732394366197183
Balanço Geral,47,1110583.7234042552,21694.23404255319,717.4468085106383,0.009067912462650554,5.191489361702128
Luigi Frare,24,1109975.1666666667,129768.58333333333,3658.1666666666665,0.051898284413690765,5.5
Paulistão,767,1107044.7953063885,34828.09778357236,490.9973924380704,0.011440467306929594,3.934810951760104
Tony lario,52,1106944.6153846155,77073.76923076923,356.84615384615387,0.0333089595790084,3.9615384615384617
kérollen & Nancy,28,1106778.357142857,79611.85714285714,1247.2142857142858,0.03244878236298816,4.785714285714286
Romim Mata,10,1106240.1,33317.1,370.3,0.013518579356415355,6.5
John Amplificado,7,1105428.142857143,10692.42857142857,2758.714285714286,0.006630155599069649,4.0
JuanGabrielVEVO,8,1104074.875,38992.75,7040.625,0.02031241711245526,6.25
日本コロムビア 公式YouTubeチャンネル,17,1102627.2352941176,145127.76470588235,11231.0,0.061796268373781944,4.882352941176471
gustta shoow,29,1101999.7586206896,138533.7931034483,437.0344827586207,0.05074496823452297,3.6206896551724137
MD Chefe,111,1101442.8738738738,95563.00900900901,3671.8828828828828,0.038130794585367826,6.18018018018018
cubeee,10,1100527.6,7169.9,161.5,0.0026978551157797828,5.5
Viniccius13 (Novo Canal),6,1100076.0,343270.3333333333,25052.833333333332,0.13936372665966149,4.5
RM - Topic,15,1097358.1333333333,136738.33333333334,0.0,0.05250476656326228,4.266666666666667
