channelTitle,video_category_name,video_count,avg_views,avg_engagement
Maiara e Maraisa,Music,386,1422850.1321243523,0.01621624881881004
Maicon Küster,Entertainment,8,1092072.5,0.07531017240855822
Maicon Küster,Music,5,562350.2,0.1082083693184153
Mainstreet - Topic,Music,7,233049.7142857143,0.01863856856089053
Mainstreet Records,Entertainment,78,2242159.935897436,0.02965928310144398
Mainstreet Records,Music,432,1956707.2453703703,0.039573618278006394
Maiores do Mundo,Entertainment,28,526693.9642857143,0.005187647977406275
Mairo Vergara,Education,21,192275.7619047619,0.06299038000730131
Mais Esports,Gaming,12,65277.166666666664,0.054956434534247554
Maisa Silva,Entertainment,24,998461.8333333334,0.03548167083222694
Major Lazer Official,Music,9,2213107.3333333335,0.025277002538110976
Major League Soccer,Sports,23,2622993.5217391304,0.011440266641183272
Major RD,Music,54,421993.64814814815,0.05461557586469836
Mala Feita,People & Blogs,21,116585.33333333333,0.04785777905882985
Malibu Studios,Music,13,540602.6153846154,0.01438253755434616
Malone e Cadu,Entertainment,4,395207.25,0.04693096765942127
Malu Oficial,Music,9,1255634.2222222222,0.01624397985884709
Maluma,Music,6,26063139.333333332,0.024876908750157477
MalumaVEVO,Music,10,6824423.9,0.020603277696136582
Mamaefalei,Entertainment,5,318583.6,0.0837816540479772
Mamute,Comedy,9,585569.5555555555,0.02227450938214355
Mamute Congelado,Comedy,6,1155538.3333333333,0.020893744223782883
Mamys Poderosa,People & Blogs,6,76730.5,0.054000036546929364
Man City,Sports,43,2530927.302325581,0.012719108024095382
Mana Gamer,Gaming,44,407249.54545454547,0.008837580257637865
Manchester United,Sports,15,5794443.533333333,0.006464442174371005
Mandy Candy,People & Blogs,13,96227.53846153847,0.07035059242461807
Maneirando,Entertainment,9,1520297.111111111,0.029716099564025194
ManeskinVEVO,Music,29,5622068.620689655,0.03329150301095001
ManevaVEVO,Music,15,500239.73333333334,0.01601600970635005
Manfredi #Shorts,People & Blogs,5,71513.4,0.025099327742282396
Manhã do Ronnie,People & Blogs,8,387259.75,0.008574079344391463
Mania de Decoração,People & Blogs,4,287909.5,0.029371958899272823
Manifesto Bar,Entertainment,4,42798.25,0.035688786643876196
Manikomio,Entertainment,2,749338.5,0.09645934718387997
Manim Vaqueiro,Music,31,2219247.8387096776,0.009845886812368174
Mano Walter,Music,58,863624.8275862068,0.012369282546382303
ManoDoido Parafuso Solto,Comedy,11,174447.27272727274,0.0316979127879898
Manse Official,Music,6,118568.33333333333,0.0009629468019529667
Mansão das Pocs,Entertainment,8,176249.5,0.0836706522089335
Manteiga,Entertainment,59,511552.0,0.013962737529168904
Mantovani,Gaming,21,205142.95238095237,0.013094162352880094
Manu Bahtidão,Music,95,2153411.6,0.009815886487768669
Manu Bahtidão - Topic,Music,10,258485.4,0.010026584454122715
Manu Gavassi,Music,59,397016.0847457627,0.07610056432296473
Manu Gavassi - Topic,Music,13,356441.23076923075,0.04112646991401479
Manu Pedrini,People & Blogs,8,55889.125,0.09662790883669006
Manu Queiiroz,People & Blogs,9,46778.333333333336,0.11659791408770485
ManuGavassiVEVO,Music,24,2650161.7083333335,0.03858877667728743
Manual do Homem Moderno,People & Blogs,7,205237.42857142858,0.054596021178676075
Manual do Mundo,Science & Technology,525,820455.2076190476,0.050702350187606667
Manual do Trânsito,Education,7,362361.85714285716,0.009909425785765489
Manual do Trânsito,Entertainment,7,248057.57142857142,0.020061556685039783
Manuzinha Star,Entertainment,93,168714.27956989247,0.018919827030174245
Marcela Montellato,People & Blogs,13,358674.07692307694,0.10759953307694102
Marcela Star19,People & Blogs,18,336457.6666666667,0.02702295007242585
Marcela Star19,Comedy,14,253924.2142857143,0.027587690254930564
Marcela Venancio,Entertainment,21,110409.47619047618,0.06304222498197116
MarcelaTaisVEVO,Music,6,176517.66666666666,0.09235877303834
MarcelinhaVR,Entertainment,15,173646.2,0.01078188918295899
Marcelino Colatino,Education,7,157563.7142857143,0.04468344452313327
Marcelo & Rayane,Music,6,145048.33333333334,0.02321439629995105
Marcelo Alexandre,Science & Technology,9,430556.8888888889,0.035305095014380776
Marcelo Bechler,Sports,98,128994.64285714286,0.05922660707883081
Marcelo Bolinha Carnes,Entertainment,30,169481.9,0.03890919850362116
Marcelo Falcão,Music,10,963378.5,0.02294100877392721
Marcelo Markes,Music,4,616184.25,0.0321613222583343
Marcelo Nunes Croche,People & Blogs,5,47472.2,0.053581672019059924
Marcelo Parafuso Solto,Comedy,5,129751.8,0.04463269806708821
Marcelo Vlogs,People & Blogs,25,330538.8,0.031098861906330898
Marcelo e Duda,People & Blogs,22,268285.63636363635,0.013913335953737883
MarceloBlox,People & Blogs,33,336798.7878787879,0.007361358017569621
MarceloBlox,Gaming,9,317838.8888888889,0.008575873687115465
MarceloX,Gaming,6,129590.83333333333,0.024575227306009403
Marcelodrv,Gaming,348,771893.0172413794,0.02483595274829818
Marcia Regina,Entertainment,6,64660.0,0.07047360374129837
MarciaFellipeVEVO,Music,9,677482.0,0.008353458887974946
Marcinha De jesus,People & Blogs,7,75106.14285714286,0.05495805051261617
Marcio Guerra Canto,Entertainment,32,217684.96875,0.042321731606914416
Marcio Guerra Canto,Education,23,192665.95652173914,0.04604027548093579
Marcio Robles,People & Blogs,7,229316.2857142857,0.03035275008051067
Marcos Baroni,Music,8,321335.75,0.04987906267343857
Marcos FLA React,Sports,14,454430.14285714284,0.021401457549369028
Marcos Freire,Music,6,281564.0,0.022573554041547653
Marcos Freire - Topic,Music,7,43796.42857142857,0.026359335922507054
Marcos Júnior Orquídeas,People & Blogs,7,134627.7142857143,0.02486490147722974
Marcos Mion,Comedy,13,118612.61538461539,0.03487211462411478
Marcos Paulo e Marcelo,Music,6,125000.66666666667,0.008283776870034341
Marcos Vasconcellos,Entertainment,14,42666.92857142857,0.04601180334998767
Marcos e Belutti,Music,95,1488885.1578947369,0.007465045359868502
Marcus Cirillo,Comedy,5,95585.4,0.08955300120385437
Marcus Fabri Games,Gaming,4,198062.5,0.03269649615362014
Marcynho Sensação,Music,53,1207806.8679245282,0.015260104006098636
Marcynho Sensação - Topic,Music,23,731632.2173913043,0.0052767613594265315
Marcão Raiz - O Rei do React,Entertainment,9,143807.77777777778,0.0406936886098705
Marcão Raiz - O Rei do React,Sports,7,87183.57142857143,0.05540816483007592
Mareze Júnior / Classic Car Brasil,Autos & Vehicles,9,156243.44444444444,0.0227710409443543
Marginal Supply,Music,13,556415.0,0.04888573188200466
Mari Cavilha,People & Blogs,56,93799.69642857143,0.03860563974481206
Mari Fernandez,Music,308,1517402.6525974027,0.011892014702112205
Mari Fernandez,Entertainment,25,848847.04,0.01413080580414081
Mari Fernandez - Topic,Music,48,200697.97916666666,0.010413062053261871
Mari Gil,People & Blogs,49,126981.40816326531,0.07091095290275694
Mari Maria,Entertainment,238,526000.6218487395,0.04591133685590006
Mari Menezes,People & Blogs,54,217135.64814814815,0.053644738028510164
Mari Palma,Entertainment,8,476756.5,0.0303133375446918
Mari Pimenta,Entertainment,7,210629.85714285713,0.10339503569694995
Maria Cecília e Rodolfo,Music,6,195866.5,0.010178226797182157
Maria Clara e JP Games,Gaming,23,280069.8695652174,0.007918881280726856
Maria Marçal,Music,32,452107.96875,0.01920360490802453
Maria Marçal - Topic,Music,11,59616.72727272727,0.0064969974481677234
Maria Venture,Comedy,5,125461.8,0.10830780002168305
Mariah Carey,Music,8,3203341.0,0.03053843626544684
MariahCareyVEVO,Music,11,11654505.636363637,0.030519470679248338
Mariana Alpha,Entertainment,5,98356.8,0.0717503008414544
Mariana Araújo,Entertainment,6,51215.666666666664,0.063402008296107
Mariana Fagundes,Music,9,1856463.5555555555,0.003276398856376841
Mariana Fagundes,People & Blogs,4,146572.5,0.01191239480737096
Mariana Nolasco,Music,14,238658.7142857143,0.027642115360570322
Mariana Pimenta,News & Politics,9,3780092.3333333335,0.0005134561083971904
Marianna Alexandre,Entertainment,29,546062.0344827586,0.05955691031571386
Marianna Alexandre,Music,5,372634.4,0.05872787705056095
Mariano Oficial,Music,9,497481.44444444444,0.03494196250862524
Mariely Santos,People & Blogs,8,1566860.25,0.039918280321059936
Marina Monteiro,Science & Technology,5,103614.8,0.03861618782807632
Marina Sena,People & Blogs,89,649371.2584269663,0.034278957069046594
Marina Sena - Topic,Music,5,103548.6,0.030549499406260387
Marina Viabone,Howto & Style,8,90821.625,0.08539208035072991
Marina na América,People & Blogs,7,60876.142857142855,0.07068837283628851
Marinha do Brasil,Entertainment,7,71753.42857142857,0.04592602555216251
Mario Coelho Vasco,Sports,7,135508.2857142857,0.05317703615214603
Mario Coelho Vasco,Entertainment,8,95372.625,0.07073538429250353
Marisa Santina,People & Blogs,9,145142.66666666666,0.026285654955060748
Marjory Carrilho,People & Blogs,20,121365.4,0.042023323595860654
Mark Avila,Entertainment,24,501137.0,0.014290183425364901
Mark Rober,Science & Technology,41,14478963.07317073,0.015242829298504571
Mark Tuan,People & Blogs,11,2944273.0,0.08325435114722352
Markiplier,Gaming,7,7713895.428571428,0.024816469206656554
Marlon Luz,Autos & Vehicles,7,129163.0,0.03571745737724086
Marlus Oficial,Music,9,76542.33333333333,0.01697200233301551
Marombeiro Pobre Loco,People & Blogs,23,301611.347826087,0.05573092925096949
Maroon5VEVO,Music,7,6724255.142857143,0.013655326346698254
Marques Brownlee,Science & Technology,26,14053342.73076923,0.01259214617669534
Marshmello,Music,21,3154802.095238095,0.03204544259133483
MarshmelloVEVO,Music,9,528823.4444444445,0.029689716306576686
MartinhoDaVilaVEVO,Music,10,1032767.8,0.023289569703690626
Maru e Bomba,Entertainment,100,341942.83,0.04879019835594626
Maruko,People & Blogs,4,193836.0,0.027651970877869907
Marvel Brasil,Entertainment,394,700313.4517766498,0.030344879781070047
Marvel Entertainment,Entertainment,164,4042117.06097561,0.01745739377597667
Marvvila,Music,12,513283.1666666667,0.004336804117146097
Mary Games,Gaming,9,321882.22222222225,0.021871444627706918
Marê e o Mundo,Travel & Events,23,296693.5652173913,0.04346417060773361
Marília Mendonça,Music,240,3340611.625,0.01990805525776725
Marília Mendonça,Entertainment,1,3142338.0,0.019130214509069363
Marília Mendonça - Topic,Music,45,499998.1777777778,0.020576539866522133
Marília Tavares,Entertainment,9,170610.0,0.03103048372800619
Massacration Oficial,People & Blogs,8,500344.875,0.05718089981023111
Massaru,Music,8,486917.25,0.0656585639773915
Master Podcast,Entertainment,21,191217.47619047618,0.04357334577664054
MasterChef Brasil,Entertainment,1773,1307297.0349689792,0.007681352274310147
Mastruz com Leite,Music,27,454973.44444444444,0.018534253716951263
Matemática para Concurso,Education,7,59014.28571428572,0.02244171936820499
Mateus Carrilho,Music,21,189822.66666666666,0.07318830469815238
Mateus Erd,People & Blogs,139,1431740.0143884893,0.04991294105165482
Mateus Kim,Entertainment,70,1511405.8142857142,0.04228668037986404
Mateus Kim,Education,28,1075536.857142857,0.04902208803881958
Mateux,Gaming,8,58255.0,0.03597621879617794
Matheus & Gi,Entertainment,35,419028.9142857143,0.01468911794997873
Matheus & Gi,People & Blogs,6,322463.0,0.020308380009983123
Matheus & Kauan - Topic,Music,12,151072.33333333334,0.006878678932443211
Matheus Andrade,Travel & Events,7,490935.0,0.008031998310862105
Matheus Costa,Entertainment,61,448264.81967213115,0.04736455094311232
Matheus Deitos,Entertainment,7,105799.42857142857,0.024183466644121594
Matheus Donaire,People & Blogs,7,61813.28571428572,0.059660060119093014
Matheus Fernandes,Music,46,1887465.347826087,0.005756993125368895
Matheus Kise,Science & Technology,61,192137.868852459,0.033531692828706834
Matheus Kriwat,Entertainment,6,147789.16666666666,0.06405695464496457
Matheus Mazzafera,People & Blogs,194,662521.4329896907,0.03696469181736639
Matheus Vargas Oficial,Music,7,738579.2857142857,0.022913655109230928
Matheus Yurley,Entertainment,22,1558874.9545454546,0.08415093167702903
Matheus e Kauan,Music,116,2731026.7413793104,0.009428302472814771
MatheusKauanVEVO,Music,154,1164810.0779220778,0.013431445455318802
Matogrosso e Mathias,Entertainment,6,98397.83333333333,0.025712179574191103
Matriz Music,Music,15,102922.0,0.018388189660067722
Matutando,Entertainment,22,247702.95454545456,0.013167539908649346
Mau Dirane ,People & Blogs,62,1388871.0967741935,0.04718240004420786
Mau Dirane ,Gaming,6,1278251.1666666667,0.05894628612972261
Mau Dirane ,Comedy,9,1212991.2222222222,0.050991969823171106
Mauricio Alabama,Music,6,118948.83333333333,0.059549352455751374
Mauricio Manieri,Music,5,157123.6,0.024099616147301176
Mauricio Moura,Gaming,8,206944.625,0.020508252814927352
Mauro Cezar,Sports,277,176263.18411552347,0.04824278606867538
Mauro Cezar,Entertainment,21,163399.52380952382,0.0682226870075616
Mauro Henrique,Music,10,119585.5,0.07382244785709326
Mauro Sant Anna,Sports,48,58998.458333333336,0.04516004604298033
Maurício & Eduardo,Music,10,268300.9,0.0006128869150654669
Maurício Arruda,Howto & Style,104,154898.98076923078,0.05223882113875099
Maurício Rodrigues,People & Blogs,8,112661.0,0.027553771224185963
Mavi e Mily,Comedy,16,545225.5,0.012642447100252823
Max,Film & Animation,6,530198.3333333334,0.007940416363643387
Max Brasil,Entertainment,25,279412.72,0.01957096478378361
Max Petterson Monteiro,Comedy,11,133656.72727272726,0.0954045858398276
Max Petterson Monteiro,Travel & Events,12,77099.58333333333,0.0768903500853755
Max Titanium,Sports,155,329680.7806451613,0.04515070455015871
Max e Luan,Music,15,1165550.8,0.01316443258526026
MaxMRM GAMEPLAY,Gaming,24,395921.25,0.06453564306792205
MaxNeton,Entertainment,6,109205.83333333333,0.08569629980197503
MaxPalaro,Gaming,47,543446.3829787234,0.03355319026574057
Maxedy,Gaming,12,2293197.4166666665,0.013178694131691412
Maximus Tecidos,People & Blogs,25,133400.12,0.03364210482083232
Maya e João Rezende,People & Blogs,52,313755.4038461539,0.07510229809253871
Mayck e Lyan,Music,18,432392.44444444444,0.03131278210157615
Mc Caverinha,Music,102,1205681.4411764706,0.05174667080591549
Mc Cebezinho,People & Blogs,7,289211.85714285716,0.02615856182530938
Mc Davi - Topic,Music,2,27766.5,0.11030043366854807
Mc Elvis,People & Blogs,6,183646.16666666666,0.013311991558077422
Mc IG - Topic,Music,3,277492.0,0.02441897650766847
Mc Igu,Music,6,225617.33333333334,0.08987644217680847
Mc Junior PK,People & Blogs,6,88539.66666666667,0.042153249281928686
Mc Kevin - Topic,Music,9,287348.77777777775,0.0044755549581197394
Mc Kevin Oficial,Music,109,820616.4311926606,0.04484864726322511
Mc Marks,Music,90,740409.3,0.047098743690764076
Mc Poze do Rodo - Topic,Music,17,571694.1176470588,0.022295151814947567
Mc Saci ,Music,1,259563.0,0.029894861748400198
Mc Sartori Oficial,Music,3,403897.6666666667,0.023769455853487345
McDonald's Brasil,Entertainment,8,7244262.625,1.3487497760911971e-05
McJhony,Music,10,362103.6,0.05969262763350215
McLaren,Sports,5,1297784.8,0.013430228640339204
McRebeccaVEVO,Music,8,1870008.125,0.03704631856835327
Me Chamem de Nanda Mel,People & Blogs,25,208305.72,0.04658950587100388
Me Poupe!,Education,55,127134.14545454546,0.052772242870800616
Me Poupe!,People & Blogs,53,112616.7924528302,0.05027007759183229
Me poupe!,Entertainment,11,616088.3636363636,0.038872457671114434
Me poupe!,Education,38,223486.0,0.05601384415353713
Me poupe!,People & Blogs,436,217390.9724770642,0.06090365603100192
MedTw,Gaming,9,86800.44444444444,0.014424642547155118
Meditar com vc,Education,3,26126.0,0.07312583804857992
Meel,Gaming,4,233874.5,0.040384703601894556
Mega Curioso,Entertainment,51,84044.58823529411,0.06296516091981742
Mega Power Brasil,Entertainment,9,217682.44444444444,0.04001444111433736
Megan Thee Stallion,Music,50,8020162.86,0.027669928949787304
MeghanTrainorVEVO,Music,6,3885503.3333333335,0.02047253786074131
Mei-Ling,Gaming,11,101008.63636363637,0.10884197452640966
Meiga Feminina,People & Blogs,43,142824.90697674418,0.08196997671818515
Mel,Entertainment,20,265543.65,0.02073872021219852
Melanie Martinez - Topic,Music,9,901691.2222222222,0.01810767753931705
Melhor Futebol do Mundo - TNT Sports Brasil,Sports,123,268921.0894308943,0.015794705731330988
Melhor da Noite,Entertainment,9,244205.55555555556,0.007690283840788941
Melhor da Tarde,Entertainment,48,472759.5,0.030686230310983192
Melhores Trailers de Filmes,Film & Animation,9,291853.44444444444,0.021771788732101414
MelimVEVO,Music,46,307484.54347826086,0.02735262518124758
MelittaBrasil,Entertainment,7,4780885.285714285,5.929571048576841e-06
Melody - Topic,Music,4,46498.25,0.021614568766870096
MelzinhaMel Games,Gaming,12,181001.91666666666,0.08298637672164831
Mendigoficial,Gaming,7,97977.85714285714,0.020018391480075472
Mendoim,Entertainment,7,290486.71428571426,0.07532553248738172
Mendrake,Gaming,314,526995.6942675159,0.019837716327901777
Mengão O MELHOR,Sports,23,196159.5652173913,0.04100154460496705
Menino Arana,Entertainment,5,131072.4,0.021859217850255932
Menino Prendado,Howto & Style,62,125498.69354838709,0.05281708538689416
Meno Felps & Caio Shock,Music,6,162932.83333333334,0.05459514415414712
Meno Tody,Music,65,550942.9384615384,0.057998575433869486
Menor Nico Oficial,Music,20,1118059.8,0.03316332861736417
Mera,Entertainment,7,809366.8571428572,0.038120875817984935
Mercado Livre Brasil,People & Blogs,6,17414950.666666668,7.262602256960444e-07
Mercedes-AMG Petronas Formula One Team,Sports,23,1036651.7826086957,0.014177215176037348
Mesa Redonda,Sports,184,123251.48369565218,0.015004784925980452
Messias Antonio,People & Blogs,10,458011.5,0.02124848682044583
Mestre Pokémon GO,Gaming,5,54251.0,0.06749521876343337
MetSul Meteorologia,News & Politics,7,170389.7142857143,0.016898902537885008
MetSul Meteorologia,Science & Technology,14,95320.07142857143,0.030857763642307207
Metaforando,People & Blogs,32,1403692.21875,0.055868247595633753
Metaforando,Entertainment,16,616878.6875,0.04586378980211989
Metal Projetos,Autos & Vehicles,10,538395.1,0.017326929477825236
